"firstname","lastname","birthyear","zipcode","id.a","id.b"
"Sarah","Rodriguez",1974,12892,9486,9486
"Sarah","Rodriguez",1974,13136,9807,9807
"Sarah","Rodriguez",1974,17158,8714,8714
"Sarah","Rodriguez",1975,11045,164,164
"Sarah","Rodriguez",1975,15340,3089,3089
"Sarah","Rodriguez",1975,16354,9285,9285
"Sarah","Rodriguez",1977,14563,477,477
"Sarah","Rodriguez",1978,16360,8326,8326
"Sarah","Rodriguez",1978,17313,6660,6660
"Sarah","Rodriguez",1979,18083,2323,2323
"Sarah","Rodriguez",1980,12645,2859,2859
"Sarah","Rodriguez",1980,15454,1960,1960
"Sarah","Rodriguez",1980,19534,4144,4144
"Sarah","Rodriguez",1982,17367,6286,6286
"Sarah","Rodriguez",1983,15905,1815,1815
"Sarah","Rodriguez",1984,13758,5021,5021
"Sarah","Rodriguez",1985,18776,9127,9127
"Sarah","Rodriguez",1987,18313,8048,8048
"Sarah","Rodriguez",1988,11316,8233,8233
"Sarah","Rodriguez",1988,19347,7229,7229
"Sarah","Rodriguez",1990,12816,2308,2308
"Sarah","Rodriguez",1991,17856,6687,6687
"Sarah","Rodriguez",1992,11791,9857,9857
"Sarah","Rodriguez",1992,11935,8342,8342
"Sarah","Rodriguez",1992,19991,429,429
"Sarah","Rodriguez",1993,12619,1204,1204
"Sarah","Rodriguez",1993,14874,2804,2804
"Sarah","Rodriguez",1994,14748,7936,7936
"Sarah","Rodriguez",1995,15942,3446,3446
"Sarah","Rodriguez",1995,17752,1165,1165
"Sarah","Rodriguez",1995,18484,652,652
"Sarah","Rodriguez",1995,18570,1932,1932
"Sarah","Rodriguez",2000,12310,2845,2845
"Sarah","Smith",1970,14622,2150,2150
"Sarah","Smith",1970,15854,3451,3451
"Sarah","Smith",1970,16885,6748,6748
"Sarah","Smith",1971,15365,4845,4845
"Sarah","Smith",1972,10970,4961,4961
"Sarah","Smith",1972,11812,1297,1297
"Sarah","Smith",1973,16872,8485,8485
"Sarah","Smith",1973,17951,250,250
"Sarah","Smith",1975,15158,2309,2309
"Sarah","Smith",1975,16494,7035,7035
"Sarah","Smith",1976,18687,7703,7703
"Sarah","Smith",1977,12796,4182,4182
"Sarah","Smith",1978,10195,5325,5325
"Sarah","Smith",1978,12851,3127,3127
"Sarah","Smith",1978,16684,5827,5827
"Sarah","Smith",1980,11739,7341,7341
"Sarah","Smith",1980,14971,5338,5338
"Sarah","Smith",1981,17144,1601,1601
"Sarah","Smith",1982,11661,2361,2361
"Sarah","Smith",1982,13502,824,824
"Sarah","Smith",1983,13519,5516,5516
"Sarah","Smith",1983,17393,3966,3966
"Sarah","Smith",1983,17889,9023,9023
"Sarah","Smith",1983,19042,8439,8439
"Sarah","Smith",1984,18805,5371,5371
"Sarah","Smith",1985,10860,2722,2722
"Sarah","Smith",1986,15071,797,797
"Sarah","Smith",1986,15985,3563,3563
"Sarah","Smith",1986,17639,1701,1701
"Sarah","Smith",1986,17973,5,5
"Sarah","Smith",1987,11058,8421,8421
"Sarah","Smith",1987,16969,1661,1661
"Sarah","Smith",1988,16536,4601,4601
"Sarah","Smith",1988,19837,2660,2660
"Sarah","Smith",1989,17790,1369,1369
"Sarah","Smith",1990,15643,6322,6322
"Sarah","Smith",1990,17786,8808,8808
"Sarah","Smith",1991,11083,4509,4509
"Sarah","Smith",1991,13571,4529,4529
"Sarah","Smith",1992,11720,4927,4927
"Sarah","Smith",1992,11729,8339,8339
"Sarah","Smith",1992,15228,7255,7255
"Sarah","Smith",1994,10704,7657,7657
"Sarah","Smith",1995,14837,3265,3265
"Sarah","Smith",1996,13738,2557,2557
"Sarah","Smith",1998,12445,8,8
"Sarah","Smith",1998,13114,6524,6524
"Sarah","Smith",1999,11069,8662,8662
"Sarah","Smith",1999,19443,9583,9583
"Sarah","Smith",2000,13319,8767,8767
"Sarah","Smith",2000,17205,2197,2197
"Sarah","Williams",1971,12116,9145,9145
"Sarah","Williams",1971,18584,9126,9126
"Sarah","Williams",1972,19241,8174,8174
"Sarah","Williams",1973,14024,3422,3422
"Sarah","Williams",1973,15444,6648,6648
"Sarah","Williams",1973,17477,6394,6394
"Sarah","Williams",1974,12174,3316,3316
"Sarah","Williams",1974,14870,3399,3399
"Sarah","Williams",1974,18832,2754,2754
"Sarah","Williams",1975,11641,1033,1033
"Sarah","Williams",1975,17640,9748,9748
"Sarah","Williams",1976,10054,2645,2645
"Sarah","Williams",1977,11051,7566,7566
"Sarah","Williams",1979,10309,3965,3965
"Sarah","Williams",1979,18543,4954,4954
"Sarah","Williams",1980,15684,5203,5203
"Sarah","Williams",1981,14281,8963,8963
"Sarah","Williams",1981,16627,5777,5777
"Sarah","Williams",1982,15084,2251,2251
"Sarah","Williams",1982,15819,113,113
"Sarah","Williams",1983,15357,7848,7848
"Sarah","Williams",1984,13403,9350,9350
"Sarah","Williams",1985,13912,6365,6365
"Sarah","Williams",1985,17424,8565,8565
"Sarah","Williams",1985,19133,1637,1637
"Sarah","Williams",1986,13383,997,997
"Sarah","Williams",1987,13202,8839,8839
"Sarah","Williams",1987,15254,4423,4423
"Sarah","Williams",1988,14334,9653,9653
"Sarah","Williams",1989,10781,6363,6363
"Sarah","Williams",1989,13682,6291,6291
"Sarah","Williams",1989,18783,4210,4210
"Sarah","Williams",1990,11194,6736,6736
"Sarah","Williams",1990,17679,4139,4139
"Sarah","Williams",1991,12538,7708,7708
"Sarah","Williams",1992,10842,8735,8735
"Sarah","Williams",1993,17456,1858,1858
"Sarah","Williams",1995,17431,9790,9790
"Sarah","Williams",1996,11911,1327,1327
"Sarah","Williams",1996,12088,7494,5500
"Sarah","Williams",1996,12088,5500,5500
"Sarah","Williams",1996,12326,3241,3241
"Sarah","Williams",1996,16850,4297,4297
"Sarah","Williams",1999,17330,1735,1735
"Sarah","Williams",2000,19473,6550,6550
"William","Brown",1970,13981,4205,4205
"William","Brown",1970,18452,2099,2099
"William","Brown",1971,14021,9246,9246
"William","Brown",1971,15675,6877,6877
"William","Brown",1972,12938,8687,8687
"William","Brown",1973,15270,1887,1887
"William","Brown",1973,15401,9518,9518
"William","Brown",1973,18148,3173,3173
"William","Brown",1973,18240,8060,8060
"William","Brown",1974,14590,1699,1699
"William","Brown",1975,11673,2662,2662
"William","Brown",1975,15343,1299,1299
"William","Brown",1977,12680,8506,8506
"William","Brown",1977,16147,1955,1955
"William","Brown",1977,19527,4104,4104
"William","Brown",1978,17631,3042,3042
"William","Brown",1979,12433,8218,8218
"William","Brown",1979,18778,7185,7185
"William","Brown",1979,19009,7812,7812
"William","Brown",1980,13551,648,648
"William","Brown",1982,15777,5310,5310
"William","Brown",1982,16682,384,384
"William","Brown",1982,18770,4066,4066
"William","Brown",1983,17405,923,923
"William","Brown",1984,14489,8072,8072
"William","Brown",1985,11867,1933,1933
"William","Brown",1985,19750,5964,5964
"William","Brown",1987,12252,8911,8911
"William","Brown",1987,12807,5551,5551
"William","Brown",1987,16269,6272,6272
"William","Brown",1989,16293,6417,6417
"William","Brown",1990,16096,3796,3796
"William","Brown",1990,16231,656,656
"William","Brown",1991,17144,6314,6314
"William","Brown",1991,18170,99,99
"William","Brown",1992,11612,3471,3471
"William","Brown",1992,15457,3262,3262
"William","Brown",1992,17168,3148,3148
"William","Brown",1992,19493,785,785
"William","Brown",1994,11154,6118,6118
"William","Brown",1994,16090,3860,3860
"William","Brown",1995,10342,3056,3056
"William","Brown",1995,13632,4405,4405
"William","Brown",1995,17784,3754,3754
"William","Brown",1998,13616,1484,1484
"William","Brown",1999,12143,9118,9118
"William","Brown",1999,15781,9244,9244
"William","Brown",1999,17530,8124,8124
"William","Brown",2000,14165,5782,5782
"William","Brown",2000,15463,9737,9737
"William","Davis",1970,10393,7278,7278
"William","Davis",1970,13058,1333,1333
"William","Davis",1970,13082,5841,5841
"William","Davis",1970,18434,2089,2089
"William","Davis",1971,16093,5637,5637
"William","Davis",1972,13648,9562,9562
"William","Davis",1972,19626,4343,4343
"William","Davis",1973,17968,7709,7709
"William","Davis",1975,12971,6590,6590
"William","Davis",1975,13616,1341,1341
"William","Davis",1975,14497,509,509
"William","Davis",1976,10199,2048,2048
"William","Davis",1976,19156,3732,3732
"William","Davis",1978,10254,3491,3491
"William","Davis",1980,14579,8879,8879
"William","Davis",1981,14812,3063,3063
"William","Davis",1982,18973,108,108
"William","Davis",1983,14846,4097,4097
"William","Davis",1984,16829,2924,2924
"William","Davis",1985,10731,2146,2146
"William","Davis",1985,14421,4720,4720
"William","Davis",1985,14958,1830,1830
"William","Davis",1985,17396,3697,3697
"William","Davis",1985,17923,9658,9658
"William","Davis",1986,15547,5950,5950
"William","Davis",1986,16226,5734,5734
"William","Davis",1987,12814,9882,9882
"William","Davis",1987,15347,2568,2568
"William","Davis",1988,11771,8127,8127
"William","Davis",1988,16563,5988,5988
"William","Davis",1990,14507,4680,4680
"William","Davis",1990,16959,1445,1445
"William","Davis",1991,14278,6554,6554
"William","Davis",1992,11322,8161,8161
"William","Davis",1992,13287,7488,7488
"William","Davis",1992,14447,8390,8390
"William","Davis",1992,14969,6073,6073
"William","Davis",1993,14664,8589,8589
"William","Davis",1994,11200,6710,6710
"William","Davis",1995,16973,7993,7993
"William","Davis",1995,18830,742,742
"William","Davis",1996,12219,8948,8948
"William","Davis",1996,15345,8653,8653
"William","Davis",1997,12101,5052,5052
"William","Davis",1997,13840,6692,6692
"William","Davis",1999,11242,8811,8811
"William","Davis",2000,11373,8615,8615
"William","Garcia",1971,11418,3907,3907
"William","Garcia",1971,13369,8513,8513
"William","Garcia",1971,16120,1632,1632
"William","Garcia",1973,12767,5550,5550
"William","Garcia",1973,14096,499,499
"William","Garcia",1973,18561,913,913
"William","Garcia",1973,19855,1283,1283
"William","Garcia",1974,11329,793,793
"William","Garcia",1974,13939,1465,1465
"William","Garcia",1974,16132,4052,4052
"William","Garcia",1974,16863,7016,7016
"William","Garcia",1974,19286,3306,3306
"William","Garcia",1976,11704,6448,6448
"William","Garcia",1976,12682,1503,1503
"William","Garcia",1976,19870,6428,6428
"William","Garcia",1977,17023,2126,2126
"William","Garcia",1977,19839,28,28
"William","Garcia",1980,13944,2427,2427
"William","Garcia",1982,12666,515,515
"William","Garcia",1982,13634,2785,2785
"William","Garcia",1982,15181,2665,2665
"William","Garcia",1982,16812,3076,3076
"William","Garcia",1982,18562,3507,3507
"William","Garcia",1983,19582,8853,8853
"William","Garcia",1985,15778,4893,4893
"William","Garcia",1985,19535,6560,6560
"William","Garcia",1988,16447,7788,7788
"William","Garcia",1989,13523,32,32
"William","Garcia",1989,17522,1694,1694
"William","Garcia",1989,19050,9635,9635
"William","Garcia",1990,14048,3991,3991
"William","Garcia",1991,10655,5357,5357
"William","Garcia",1992,16744,4615,4615
"William","Garcia",1994,17784,500,500
"William","Garcia",1995,15129,7275,7275
"William","Garcia",1996,16832,7886,7886
"William","Garcia",1998,15325,4745,4745
"William","Garcia",1998,17608,2249,2249
"William","Garcia",1998,18822,5969,5969
"William","Garcia",1998,19567,5825,5825
"William","Garcia",1999,13423,5850,5850
"William","Garcia",1999,17571,3438,3438
"William","Johnson",1970,10635,9055,9055
"William","Johnson",1970,19192,2001,2001
"William","Johnson",1971,10778,9582,9582
"William","Johnson",1971,18210,2124,2124
"William","Johnson",1971,19046,355,355
"William","Johnson",1972,10264,6994,6994
"William","Johnson",1972,10707,1076,1076
"William","Johnson",1972,11862,344,344
"William","Johnson",1973,13016,1401,1401
"William","Johnson",1973,15185,6342,6342
"William","Johnson",1973,18911,892,892
"William","Johnson",1974,15596,6290,6290
"William","Johnson",1974,16409,8249,8249
"William","Johnson",1974,19623,5671,5671
"William","Johnson",1975,18674,4744,4744
"William","Johnson",1976,13289,9214,9214
"William","Johnson",1976,15857,6571,6571
"William","Johnson",1977,18492,5034,5034
"William","Johnson",1980,12576,3022,3022
"William","Johnson",1980,16118,1918,1918
"William","Johnson",1982,13597,1628,1628
"William","Johnson",1982,15573,9666,9666
"William","Johnson",1983,11249,8352,8352
"William","Johnson",1985,16129,34,34
"William","Johnson",1985,17796,9015,9015
"William","Johnson",1987,11864,25,25
"William","Johnson",1987,14314,1427,1427
"William","Johnson",1988,12557,3292,3292
"William","Johnson",1988,12737,1929,1929
"William","Johnson",1989,18488,8616,8616
"William","Johnson",1990,14937,1660,1660
"William","Johnson",1990,18557,8298,8298
"William","Johnson",1990,19341,8904,8904
"William","Johnson",1991,19391,4406,4406
"William","Johnson",1992,19761,4484,4484
"William","Johnson",1993,19753,6621,6621
"William","Johnson",1994,16759,1306,1306
"William","Johnson",1994,19207,4153,4153
"William","Johnson",1994,19557,8958,8958
"William","Johnson",1995,11978,2908,2908
"William","Johnson",1995,18957,9262,9262
"William","Johnson",1996,10048,9846,9846
"William","Johnson",1997,11473,457,457
"William","Johnson",1997,13994,3539,3539
"William","Johnson",1998,13591,9129,9129
"William","Johnson",1998,19072,655,655
"William","Johnson",1999,12716,6007,6007
"William","Johnson",1999,13410,7872,7872
"William","Johnson",1999,13480,2141,2141
"William","Jones",1970,17641,4155,4155
"William","Jones",1971,14604,8432,8432
"William","Jones",1972,10651,5204,5204
"William","Jones",1972,16704,5263,5263
"William","Jones",1974,19468,8197,8197
"William","Jones",1975,15996,3531,3531
"William","Jones",1975,17291,5902,5902
"William","Jones",1975,19587,257,257
"William","Jones",1977,13088,8573,8573
"William","Jones",1978,12909,7002,7002
"William","Jones",1979,16918,7073,7073
"William","Jones",1979,19446,1732,1732
"William","Jones",1980,13547,4218,4218
"William","Jones",1980,14832,2100,2100
"William","Jones",1980,18842,5586,5586
"William","Jones",1981,12497,7443,7443
"William","Jones",1981,13083,6930,6930
"William","Jones",1981,14350,7446,7446
"William","Jones",1981,15308,159,159
"William","Jones",1981,17026,1468,1468
"William","Jones",1981,17093,7588,7588
"William","Jones",1981,18727,2862,2862
"William","Jones",1984,11512,4903,4903
"William","Jones",1985,12029,2276,2276
"William","Jones",1985,17115,3501,3501
"William","Jones",1985,18472,2425,2425
"William","Jones",1987,17250,8235,8235
"William","Jones",1988,12951,469,469
"William","Jones",1989,15405,6778,6778
"William","Jones",1989,16019,6606,6606
"William","Jones",1991,12747,186,186
"William","Jones",1991,16642,6046,6046
"William","Jones",1992,12231,7687,7687
"William","Jones",1993,11758,3484,3484
"William","Jones",1994,10257,3090,3090
"William","Jones",1995,10748,415,415
"William","Jones",1996,10178,9712,9712
"William","Jones",1997,13119,7081,7081
"William","Jones",1998,10602,2919,2919
"William","Jones",1998,12170,7759,7759
"William","Jones",1998,19073,7720,7720
"William","Jones",1998,19802,3098,3098
"William","Jones",1999,10396,8898,8898
"William","Jones",1999,10455,2756,2756
"William","Jones",1999,18700,7189,7189
"William","Martinez",1971,14899,1343,1343
"William","Martinez",1972,13478,6826,6826
"William","Martinez",1973,19580,9056,9056
"William","Martinez",1976,14153,6499,6499
"William","Martinez",1976,18414,1917,1917
"William","Martinez",1977,15637,98,98
"William","Martinez",1977,19165,165,165
"William","Martinez",1978,15743,519,519
"William","Martinez",1978,16902,5300,5300
"William","Martinez",1978,19635,6546,6546
"William","Martinez",1979,14443,8355,8355
"William","Martinez",1979,16696,8884,8884
"William","Martinez",1982,17834,4134,4134
"William","Martinez",1983,14193,4123,4123
"William","Martinez",1983,15157,5320,5320
"William","Martinez",1984,11068,8089,8089
"William","Martinez",1984,12095,789,789
"William","Martinez",1984,14249,8475,8475
"William","Martinez",1984,16597,1433,1433
"William","Martinez",1985,19420,4369,4369
"William","Martinez",1986,18785,4190,4190
"William","Martinez",1988,10098,5231,5231
"William","Martinez",1988,16289,7595,7595
"William","Martinez",1988,17265,5987,5987
"William","Martinez",1990,17094,5392,5392
"William","Martinez",1991,11737,9372,9372
"William","Martinez",1991,15887,8082,8082
"William","Martinez",1992,18121,112,112
"William","Martinez",1992,18290,3149,3149
"William","Martinez",1993,17058,9070,9070
"William","Martinez",1995,12385,2585,2585
"William","Martinez",1995,17150,3616,3616
"William","Martinez",1995,18550,7762,7762
"William","Martinez",1996,11647,8045,8045
"William","Martinez",1997,15401,3742,3742
"William","Martinez",1999,19420,5420,5420
"William","Martinez",2000,10263,3647,3647
"William","Martinez",2000,12225,4575,4575
"William","Miller",1970,13328,196,196
"William","Miller",1970,17042,5334,5334
"William","Miller",1971,10045,7500,7500
"William","Miller",1973,10625,4378,4378
"William","Miller",1973,15529,5434,5434
"William","Miller",1974,10702,3613,3613
"William","Miller",1974,14254,2727,2727
"William","Miller",1974,19924,609,609
"William","Miller",1976,14178,5973,5973
"William","Miller",1977,16056,7347,7347
"William","Miller",1977,17138,5691,5691
"William","Miller",1978,16050,7678,7678
"William","Miller",1978,16809,6313,6313
"William","Miller",1979,13766,7271,7271
"William","Miller",1981,11405,513,513
"William","Miller",1981,13739,3373,3373
"William","Miller",1981,18494,9660,9660
"William","Miller",1982,13045,711,711
"William","Miller",1982,13334,5816,5816
"William","Miller",1982,17213,4271,4271
"William","Miller",1984,15158,4341,4341
"William","Miller",1986,13213,4926,4926
"William","Miller",1988,10381,7178,7178
"William","Miller",1988,12279,5164,5164
"William","Miller",1989,17267,8917,8917
"William","Miller",1989,19762,7007,7007
"William","Miller",1990,14213,4307,4307
"William","Miller",1991,14542,967,967
"William","Miller",1991,19533,7377,7377
"William","Miller",1992,10221,3535,3535
"William","Miller",1993,16204,5808,5808
"William","Miller",1993,19206,3219,3219
"William","Miller",1994,19271,1219,1219
"William","Miller",1995,11792,8876,8876
"William","Miller",1995,15987,1511,1511
"William","Miller",1995,19962,8509,8509
"William","Miller",1996,10422,398,398
"William","Miller",1996,12135,4488,4488
"William","Miller",1996,18746,8202,8202
"William","Miller",1997,13294,1236,1236
"William","Miller",1997,13572,4766,4766
"William","Miller",1997,17773,8076,8076
"William","Miller",1998,13983,847,847
"William","Miller",1999,19728,8672,8672
"William","Miller",2000,13351,4747,4747
"William","Miller",2000,13673,6099,6099
"William","Miller",2000,17510,4265,4265
"William","Miller",2000,19283,3053,3053
"William","Miller",2000,19996,424,424
"William","Rodriguez",1971,18145,1347,1347
"William","Rodriguez",1972,15682,887,887
"William","Rodriguez",1972,17898,650,650
"William","Rodriguez",1973,13872,4382,4382
"William","Rodriguez",1974,12556,4748,4748
"William","Rodriguez",1974,19621,6477,6477
"William","Rodriguez",1975,15716,5506,5506
"William","Rodriguez",1975,16648,8944,8944
"William","Rodriguez",1976,16665,6458,6458
"William","Rodriguez",1977,12173,1506,1506
"William","Rodriguez",1977,18975,176,176
"William","Rodriguez",1978,15700,6921,6921
"William","Rodriguez",1978,17296,5873,5873
"William","Rodriguez",1979,16219,4769,4769
"William","Rodriguez",1980,13738,8600,8600
"William","Rodriguez",1980,17618,1698,1698
"William","Rodriguez",1981,11674,9970,9970
"William","Rodriguez",1983,18303,5193,5193
"William","Rodriguez",1985,15004,1237,1237
"William","Rodriguez",1985,16682,8199,8199
"William","Rodriguez",1988,15011,3986,3986
"William","Rodriguez",1990,12540,9505,9505
"William","Rodriguez",1990,16216,372,372
"William","Rodriguez",1991,18886,8059,8059
"William","Rodriguez",1992,15188,6948,6948
"William","Rodriguez",1993,14701,599,599
"William","Rodriguez",1994,10987,4365,4365
"William","Rodriguez",1994,13398,3922,3922
"William","Rodriguez",1994,15223,121,121
"William","Rodriguez",1995,10479,2646,2646
"William","Rodriguez",1995,18788,1790,1790
"William","Rodriguez",1996,10709,9778,9778
"William","Rodriguez",1996,18862,7136,7136
"William","Rodriguez",1997,17051,7456,7456
"William","Rodriguez",1998,16612,9178,9178
"William","Rodriguez",1998,18952,701,701
"William","Rodriguez",1999,10124,3016,3016
"William","Rodriguez",1999,10579,9338,9338
"William","Rodriguez",1999,15278,1457,1457
"William","Rodriguez",2000,13496,1957,1957
"William","Rodriguez",2000,16086,8175,8175
"William","Smith",1970,10404,6507,6507
"William","Smith",1970,11472,4025,4025
"William","Smith",1971,11379,2801,2801
"William","Smith",1972,15376,2265,2265
"William","Smith",1973,19344,4285,4285
"William","Smith",1974,16453,5097,5097
"William","Smith",1975,12867,1647,1647
"William","Smith",1977,12412,5614,5614
"William","Smith",1977,18422,7780,7780
"William","Smith",1977,19846,9295,9295
"William","Smith",1978,12366,1075,1075
"William","Smith",1979,10281,1773,1773
"William","Smith",1979,10659,475,475
"William","Smith",1980,14517,5453,5453
"William","Smith",1983,17240,4867,4867
"William","Smith",1985,18722,724,724
"William","Smith",1985,19935,3730,3730
"William","Smith",1986,13390,7843,7843
"William","Smith",1987,10185,1353,1353
"William","Smith",1987,11122,825,825
"William","Smith",1988,10655,5461,5461
"William","Smith",1989,11868,8516,8516
"William","Smith",1989,12214,4086,4086
"William","Smith",1990,15220,9561,9561
"William","Smith",1990,19801,5409,5409
"William","Smith",1992,17649,5799,5799
"William","Smith",1993,16520,1814,1814
"William","Smith",1993,19145,2228,2228
"William","Smith",1994,14128,9551,9551
"William","Smith",1995,14196,9616,9616
"William","Smith",1996,12154,1860,1860
"William","Smith",1996,18680,6157,6157
"William","Smith",1996,18706,6041,6041
"William","Smith",1996,19490,8212,8212
"William","Smith",1997,10292,1498,1498
"William","Smith",1998,12318,2376,2376
"William","Smith",1999,15606,3248,3248
"William","Smith",1999,15914,7831,7831
"William","Smith",1999,16791,833,833
"William","Williams",1971,13125,267,267
"William","Williams",1971,17603,254,254
"William","Williams",1972,14715,5844,5844
"William","Williams",1973,10105,1473,1473
"William","Williams",1973,13645,2132,2132
"William","Williams",1973,15661,8057,8057
"William","Williams",1975,15784,7523,7523
"William","Williams",1976,12528,9664,9664
"William","Williams",1976,15055,431,431
"William","Williams",1976,17919,2627,2627
"William","Williams",1978,11309,7806,7806
"William","Williams",1978,12320,2189,2189
"William","Williams",1978,15798,1722,1722
"William","Williams",1978,19708,7765,7765
"William","Williams",1979,10024,9699,9699
"William","Williams",1979,11634,823,823
"William","Williams",1979,16447,1244,1244
"William","Williams",1980,13270,7824,7824
"William","Williams",1980,15634,4605,4605
"William","Williams",1980,17703,3126,3126
"William","Williams",1981,15421,8384,8384
"William","Williams",1982,11790,4346,4346
"William","Williams",1982,12753,6391,6391
"William","Williams",1983,10391,9381,9381
"William","Williams",1983,14504,5801,5801
"William","Williams",1983,18913,3871,3871
"William","Williams",1984,13154,7134,7134
"William","Williams",1985,14545,728,728
"William","Williams",1986,17920,4072,4072
"William","Williams",1987,15071,7887,7887
"William","Williams",1988,14497,616,616
"William","Williams",1988,14790,4880,4880
"William","Williams",1988,15002,3510,3510
"William","Williams",1989,10270,3337,3337
"William","Williams",1989,11736,6982,6982
"William","Williams",1989,12457,420,420
"William","Williams",1990,11139,5140,5140
"William","Williams",1990,15480,7542,7542
"William","Williams",1990,16485,6101,6101
"William","Williams",1991,12783,7639,7639
"William","Williams",1992,18833,2169,2169
"William","Williams",1993,11903,8444,8444
"William","Williams",1993,16357,6535,6535
"William","Williams",1994,12000,6005,6005
"William","Williams",1994,18538,8430,8430
"William","Williams",1994,19524,600,600
"William","Williams",1997,13812,8537,8537
"William","Williams",1998,11204,7641,7641
"William","Williams",1999,16392,2040,2040
"William","Williams",2000,12278,3725,3725
"William","Williams",2000,18670,5868,5868
