"id","firstname","lastname","birthyear","zipcode","gamma.1","gamma.2","gamma.3","gamma.4","posterior"
4519,"Jane","Garcia",1984,12267,2,0,2,2,0.9851868388166
4520,"David","Johnson",1989,18633,2,2,2,2,0.999606254813491
4521,"Emma","Miller",1988,19071,0,2,2,2,0.985296268614473
4522,"John","Miller",1994,16115,2,2,2,2,0.999606254813491
4523,"Michael","Garcia",1977,17851,2,2,2,2,0.999606254813491
4524,"Olivia","Brown",1989,17384,2,2,2,2,0.999606254813491
4525,"Emily","Jones",1977,10819,0,2,2,2,0.985296268614473
4527,"Emma","Davis",1999,13698,2,2,2,2,0.999606254813491
4528,"John","Williams",1986,13392,2,2,2,2,0.999606254813491
4529,"Sarah","Smith",1991,13571,2,2,2,2,0.999606254813491
4530,"Emily","Brown",1996,12978,2,2,0,2,0.953764941384782
4533,"Emily","Garcia",1986,11974,2,0,2,2,0.9851868388166
4535,"Emily","Johnson",1982,13044,0,2,2,2,0.985296268614473
4536,"Olivia","Smith",1994,15837,2,2,2,2,0.999606254813491
4537,"Jane","Williams",1970,11065,2,2,2,2,0.999606254813491
4538,"Jane","Jones",1987,17386,2,2,2,2,0.999606254813491
4539,"Michael","Johnson",1980,17913,2,2,0,2,0.953764941384782
4541,"James","Rodriguez",1971,19660,0,2,2,2,0.985296268614473
4542,"Emma","Williams",1986,18513,2,2,0,2,0.953764941384782
4544,"David","Jones",1970,10618,2,0,2,2,0.9851868388166
4546,"Emma","Davis",1980,14131,2,2,2,2,0.999606254813491
4547,"Emily","Jones",1996,18104,2,2,2,2,0.999606254813491
4548,"Emily","Garcia",1972,17887,2,2,2,2,0.999606254813491
4550,"Emily","Smith",1978,11831,2,0,2,2,0.9851868388166
4551,"James","Jones",2000,11940,0,2,2,2,0.985296268614473
4552,"David","Brown",1975,12124,2,0,2,2,0.9851868388166
4553,"James","Johnson",1998,19872,2,2,2,2,0.999606254813491
4554,"John","Davis",1992,15798,2,2,0,2,0.953764941384782
4555,"Jane","Williams",1996,14413,2,2,2,2,0.999606254813491
4556,"John","Miller",1984,19053,2,2,2,2,0.999606254813491
4557,"Olivia","Miller",2000,17486,2,2,2,2,0.999606254813491
4558,"Emily","Martinez",1970,12814,2,2,0,2,0.953764941384782
4559,"Olivia","Williams",1991,18797,0,2,2,2,0.985296268614473
4561,"Olivia","Martinez",1976,19467,2,0,2,2,0.9851868388166
4562,"David","Martinez",1987,17975,0,2,2,2,0.985296268614473
4563,"Michael","Rodriguez",2000,13046,2,2,0,2,0.953764941384782
4564,"Olivia","Miller",1985,10306,2,2,2,2,0.999606254813491
4565,"Sarah","Garcia",1983,13309,2,2,2,2,0.999606254813491
4566,"Olivia","Johnson",1985,15041,2,0,2,2,0.9851868388166
4567,"David","Jones",1976,12656,2,0,2,2,0.9851868388166
4568,"John","Smith",1986,17840,2,2,2,2,0.999606254813491
4570,"Jane","Jones",1975,14335,2,2,2,2,0.999606254813491
4572,"John","Jones",1975,19601,2,2,2,2,0.999606254813491
4573,"Emily","Miller",1993,19146,0,2,2,2,0.985296268614473
4575,"William","Martinez",2000,12225,2,2,2,2,0.999606254813491
4576,"William","Martinez",1998,18867,2,2,0,2,0.953764941384782
4578,"David","Williams",1988,12677,2,2,2,2,0.999606254813491
4579,"John","Davis",1975,11419,0,2,2,2,0.985296268614473
4580,"John","Davis",1977,18067,2,2,2,2,0.999606254813491
4581,"Olivia","Rodriguez",1971,11264,2,2,2,2,0.999606254813491
4582,"William","Miller",1973,17983,0,2,2,2,0.985296268614473
4583,"David","Johnson",1999,15851,2,2,2,2,0.999606254813491
4584,"David","Johnson",1974,19510,2,2,2,2,0.999606254813491
4586,"Jane","Rodriguez",1976,16482,2,2,2,2,0.999606254813491
4587,"Emily","Miller",1997,12635,0,2,2,2,0.985296268614473
4588,"Emma","Miller",1973,11801,2,2,2,2,0.999606254813491
4590,"William","Rodriguez",1991,17362,0,2,2,2,0.985296268614473
4591,"James","Jones",1978,10125,2,2,2,2,0.999606254813491
4592,"Emily","Garcia",1975,16996,2,2,2,2,0.999606254813491
4593,"Olivia","Garcia",1979,13009,2,2,2,2,0.999606254813491
4594,"James","Smith",1994,14958,2,2,2,2,0.999606254813491
4595,"Emma","Martinez",1995,15302,2,2,2,2,0.999606254813491
4597,"Olivia","Johnson",1990,12438,2,2,2,2,0.999606254813491
4599,"Emma","Martinez",1984,17543,0,2,2,2,0.985296268614473
4600,"William","Davis",2000,17321,0,2,2,2,0.985296268614473
4601,"Sarah","Smith",1988,16536,2,2,2,2,0.999606254813491
4602,"Sarah","Smith",2000,14644,0,2,2,2,0.985296268614473
4603,"David","Miller",1983,12883,2,2,2,2,0.999606254813491
4605,"William","Williams",1980,15634,2,2,2,2,0.999606254813491
4606,"James","Smith",1992,17804,0,2,2,2,0.985296268614473
4607,"Michael","Davis",1997,19677,2,2,2,2,0.999606254813491
4609,"Sarah","Johnson",1972,14706,2,2,2,2,0.999606254813491
4611,"Emily","Martinez",1986,11430,0,2,2,2,0.985296268614473
4612,"Emma","Rodriguez",1978,18992,2,2,0,2,0.953764941384782
4613,"James","Martinez",1983,18934,2,2,0,2,0.953764941384782
4615,"William","Garcia",1992,16744,2,2,2,2,0.999606254813491
4616,"Jane","Garcia",1979,10922,2,2,0,2,0.953764941384782
4617,"Olivia","Rodriguez",1975,14153,2,2,2,2,0.999606254813491
4618,"Sarah","Johnson",1994,15853,2,2,0,2,0.953764941384782
4619,"James","Johnson",1999,19334,2,2,2,2,0.999606254813491
4620,"Michael","Davis",1986,14303,0,2,2,2,0.985296268614473
4621,"Michael","Johnson",1999,14764,2,2,2,2,0.999606254813491
4622,"Jane","Davis",1973,11338,2,2,2,2,0.999606254813491
4623,"Sarah","Rodriguez",1998,15361,0,2,2,2,0.985296268614473
4625,"James","Brown",1983,15279,2,2,2,2,0.999606254813491
4626,"Sarah","Garcia",1997,13097,2,2,2,2,0.999606254813491
4627,"William","Brown",1983,13520,2,0,2,2,0.9851868388166
4628,"John","Rodriguez",1981,15083,2,0,2,2,0.9851868388166
4629,"John","Jones",1976,19770,2,0,2,2,0.9851868388166
4630,"Olivia","Miller",1976,18067,2,2,0,2,0.953764941384782
4631,"Emma","Garcia",1983,17173,2,2,2,2,0.999606254813491
4632,"Emma","Garcia",2000,15833,2,2,2,2,0.999606254813491
4636,"Sarah","Garcia",1974,15794,2,2,0,2,0.953764941384782
4637,"John","Johnson",1994,16405,0,2,2,2,0.985296268614473
4639,"Olivia","Garcia",1986,17726,2,0,2,2,0.9851868388166
4640,"Olivia","Garcia",1985,14392,0,2,2,2,0.985296268614473
4641,"Michael","Johnson",1978,10262,2,2,0,2,0.953764941384782
4642,"James","Miller",1981,16652,2,2,2,2,0.999606254813491
4643,"David","Davis",1974,15734,2,2,0,2,0.953764941384782
4644,"William","Williams",1974,14665,2,2,0,2,0.953764941384782
4645,"Olivia","Brown",1975,17990,0,2,2,2,0.985296268614473
4646,"James","Smith",1993,17854,2,2,0,2,0.953764941384782
4647,"Jane","Rodriguez",1983,18380,2,2,2,2,0.999606254813491
4648,"Jane","Smith",1997,15740,2,2,2,2,0.999606254813491
4649,"Michael","Garcia",1994,15376,2,2,2,2,0.999606254813491
4650,"Emma","Jones",1995,15889,2,2,2,2,0.999606254813491
4651,"Olivia","Martinez",1976,15381,2,2,0,2,0.953764941384782
4652,"Emma","Davis",1971,16874,2,2,2,2,0.999606254813491
4653,"William","Martinez",1989,17741,2,0,2,2,0.9851868388166
4655,"Sarah","Miller",1986,19454,2,2,2,2,0.999606254813491
4656,"Emma","Johnson",1997,12665,2,2,0,2,0.953764941384782
4657,"William","Jones",1980,10603,0,2,2,2,0.985296268614473
4660,"James","Jones",1991,19966,2,2,2,2,0.999606254813491
4661,"David","Miller",1980,16628,2,2,2,2,0.999606254813491
4662,"David","Brown",1976,19219,2,0,2,2,0.9851868388166
4663,"James","Brown",1992,18492,2,2,2,2,0.999606254813491
4664,"Jane","Rodriguez",1983,12815,2,0,2,2,0.9851868388166
4665,"John","Miller",1986,16867,2,0,2,2,0.9851868388166
4666,"David","Johnson",1972,19902,2,2,2,2,0.999606254813491
4667,"Michael","Williams",2000,16204,2,2,2,2,0.999606254813491
4670,"William","Johnson",1978,18001,2,0,2,2,0.9851868388166
4671,"Emily","Smith",2000,17847,2,2,0,2,0.953764941384782
4673,"William","Smith",1996,10298,0,2,2,2,0.985296268614473
4674,"Michael","Garcia",1998,17403,2,2,2,2,0.999606254813491
4675,"Sarah","Williams",1990,18399,0,2,2,2,0.985296268614473
4676,"James","Smith",1992,16367,2,2,2,2,0.999606254813491
4677,"Olivia","Williams",1994,13286,2,2,2,2,0.999606254813491
4679,"John","Miller",1976,17471,2,2,0,2,0.953764941384782
4680,"William","Davis",1990,14507,2,2,2,2,0.999606254813491
4681,"Jane","Martinez",1998,15910,2,0,2,2,0.9851868388166
4682,"Jane","Garcia",1974,11067,2,2,2,2,0.999606254813491
4684,"Emma","Johnson",1974,13729,2,2,2,2,0.999606254813491
4686,"Olivia","Rodriguez",1974,12656,2,0,2,2,0.9851868388166
4687,"Sarah","Johnson",1978,13705,0,2,2,2,0.985296268614473
4689,"Olivia","Martinez",1989,15094,2,0,2,2,0.9851868388166
4690,"David","Jones",1997,18864,2,0,2,2,0.9851868388166
4691,"David","Jones",1976,16736,0,2,2,2,0.985296268614473
4693,"James","Brown",1987,10803,2,2,2,2,0.999606254813491
4694,"Emily","Williams",1974,15344,2,2,2,2,0.999606254813491
4695,"David","Martinez",2000,19488,2,2,2,2,0.999606254813491
4696,"Sarah","Jones",1996,11990,2,2,0,2,0.953764941384782
4697,"John","Williams",1995,10919,2,2,2,2,0.999606254813491
4698,"Emma","Williams",1974,13713,2,2,2,2,0.999606254813491
4699,"Jane","Miller",1995,11263,2,2,2,2,0.999606254813491
4701,"James","Garcia",1990,11900,2,2,2,2,0.999606254813491
4702,"Emily","Johnson",1973,14192,2,0,2,2,0.9851868388166
4703,"Emily","Jones",1983,16376,2,0,2,2,0.9851868388166
4706,"William","Williams",1999,11819,0,2,2,2,0.985296268614473
4708,"Olivia","Williams",1976,18990,0,2,2,2,0.985296268614473
4709,"Emma","Jones",1989,19894,2,2,2,2,0.999606254813491
4710,"James","Garcia",1974,10316,0,2,2,2,0.985296268614473
4712,"Emily","Martinez",1973,12184,0,2,2,2,0.985296268614473
4713,"Olivia","Williams",1998,12691,2,0,2,2,0.9851868388166
4714,"John","Rodriguez",1997,13213,2,2,2,2,0.999606254813491
4716,"John","Smith",1981,14564,0,2,2,2,0.985296268614473
4718,"Jane","Brown",1991,16210,2,2,2,2,0.999606254813491
4719,"William","Rodriguez",1988,14385,2,2,0,2,0.953764941384782
4720,"William","Davis",1985,14421,2,2,2,2,0.999606254813491
4721,"William","Rodriguez",1986,16757,2,0,2,2,0.9851868388166
4722,"David","Miller",1999,10425,2,0,2,2,0.9851868388166
4725,"Michael","Smith",1979,18890,2,0,2,2,0.9851868388166
4726,"Michael","Smith",1970,16824,2,2,2,2,0.999606254813491
4727,"James","Davis",1982,14210,0,2,2,2,0.985296268614473
4728,"Emily","Miller",1990,15199,2,2,2,2,0.999606254813491
4729,"John","Brown",1990,10679,2,2,2,2,0.999606254813491
4730,"David","Miller",1972,10107,2,2,2,2,0.999606254813491
4731,"John","Brown",1985,10090,2,0,2,2,0.9851868388166
4732,"Michael","Smith",1999,13752,2,2,2,2,0.999606254813491
4733,"William","Brown",1976,15892,0,2,2,2,0.985296268614473
4734,"Jane","Jones",1975,15610,2,2,2,2,0.999606254813491
4735,"James","Garcia",1974,19982,2,2,2,2,0.999606254813491
4736,"Emily","Garcia",1996,10852,0,2,2,2,0.985296268614473
4738,"David","Brown",1989,19605,2,2,2,2,0.999606254813491
4739,"Emily","Smith",2000,14835,2,2,2,2,0.999606254813491
4740,"David","Smith",1994,14151,2,2,2,2,0.999606254813491
4741,"Michael","Martinez",1979,16619,2,2,0,2,0.953764941384782
4742,"Emma","Garcia",1981,19766,2,2,2,2,0.999606254813491
4743,"Olivia","Williams",1976,10012,2,2,0,2,0.953764941384782
4744,"William","Johnson",1975,18674,2,2,2,2,0.999606254813491
4745,"William","Garcia",1998,15325,2,2,2,2,0.999606254813491
4746,"David","Martinez",1977,15732,2,2,2,2,0.999606254813491
4747,"William","Miller",2000,13351,2,2,2,2,0.999606254813491
4748,"William","Rodriguez",1974,12556,2,2,2,2,0.999606254813491
4749,"Jane","Garcia",1992,12317,2,0,2,2,0.9851868388166
4750,"William","Williams",1997,10740,2,2,0,2,0.953764941384782
4751,"Sarah","Johnson",1983,11688,2,2,0,2,0.953764941384782
4752,"John","Jones",1979,12955,0,2,2,2,0.985296268614473
4753,"John","Rodriguez",1971,13217,2,2,2,2,0.999606254813491
4754,"Emily","Williams",1970,17885,2,2,2,2,0.999606254813491
4755,"William","Miller",1995,17456,0,2,2,2,0.985296268614473
4756,"Emily","Davis",1983,14897,2,2,0,2,0.953764941384782
4757,"David","Smith",1991,18399,2,2,0,2,0.953764941384782
4758,"Jane","Johnson",1973,16376,2,0,2,2,0.9851868388166
4759,"James","Garcia",1977,15391,2,2,2,2,0.999606254813491
4760,"Michael","Jones",1987,14220,2,2,2,2,0.999606254813491
4762,"Sarah","Jones",1974,12896,2,0,2,2,0.9851868388166
4763,"Jane","Brown",1984,14656,2,2,2,2,0.999606254813491
4764,"John","Miller",1987,19202,2,2,0,2,0.953764941384782
4765,"James","Johnson",1995,16869,2,0,2,2,0.9851868388166
4766,"William","Miller",1997,13572,2,2,2,2,0.999606254813491
4769,"William","Rodriguez",1979,16219,2,2,2,2,0.999606254813491
4771,"Olivia","Williams",2000,12045,2,2,0,2,0.953764941384782
4772,"James","Jones",1981,14570,0,2,2,2,0.985296268614473
4773,"Olivia","Smith",1977,17957,2,2,2,2,0.999606254813491
4775,"Sarah","Davis",1985,13485,2,2,2,2,0.999606254813491
4776,"James","Davis",1972,14777,2,2,2,2,0.999606254813491
4777,"David","Rodriguez",1970,19890,2,0,2,2,0.9851868388166
4778,"David","Johnson",1983,17412,2,0,2,2,0.9851868388166
4782,"Emma","Davis",1996,15862,2,2,2,2,0.999606254813491
4783,"Emily","Jones",1996,19343,2,0,2,2,0.9851868388166
4784,"Olivia","Brown",1997,15672,2,2,0,2,0.953764941384782
4785,"Emma","Davis",2000,14179,2,2,2,2,0.999606254813491
4786,"Emma","Brown",1994,15954,2,0,2,2,0.9851868388166
4787,"Olivia","Jones",1993,13755,0,2,2,2,0.985296268614473
4788,"James","Jones",1977,17954,2,2,2,2,0.999606254813491
4789,"Michael","Davis",1998,12930,2,0,2,2,0.9851868388166
4790,"Sarah","Rodriguez",1999,14268,2,2,0,2,0.953764941384782
4791,"David","Johnson",1998,19153,0,2,2,2,0.985296268614473
4793,"Emily","Johnson",1988,10113,2,2,2,2,0.999606254813491
4794,"William","Smith",1983,10792,0,2,2,2,0.985296268614473
4795,"John","Davis",1973,11166,2,0,2,2,0.9851868388166
4797,"Olivia","Davis",1978,13238,2,2,0,2,0.953764941384782
4799,"John","Rodriguez",1979,10040,0,2,2,2,0.985296268614473
4800,"James","Jones",1977,17893,2,2,2,2,0.999606254813491
4801,"Olivia","Rodriguez",1977,16159,0,2,2,2,0.985296268614473
4802,"Sarah","Johnson",1983,17744,2,2,2,2,0.999606254813491
4803,"Olivia","Johnson",1977,19649,2,2,2,2,0.999606254813491
4804,"John","Martinez",1995,19310,2,2,0,2,0.953764941384782
4805,"William","Smith",1974,13783,0,2,2,2,0.985296268614473
4806,"Michael","Brown",1980,12597,2,2,2,2,0.999606254813491
4807,"Michael","Williams",1990,13781,2,2,2,2,0.999606254813491
4808,"David","Martinez",1981,18215,2,2,2,2,0.999606254813491
4809,"John","Williams",1994,12541,2,2,2,2,0.999606254813491
4810,"Jane","Johnson",2000,14589,2,0,2,2,0.9851868388166
4812,"John","Williams",1977,10832,0,2,2,2,0.985296268614473
4813,"Emma","Smith",1970,11378,2,2,2,2,0.999606254813491
4814,"Michael","Miller",1996,11419,0,2,2,2,0.985296268614473
4815,"Sarah","Jones",1990,10290,2,2,2,2,0.999606254813491
4816,"James","Smith",1975,17298,2,0,2,2,0.9851868388166
4818,"Michael","Smith",1985,10462,0,2,2,2,0.985296268614473
4819,"David","Brown",1987,13144,2,2,2,2,0.999606254813491
4820,"William","Davis",1984,18586,2,0,2,2,0.9851868388166
4821,"Jane","Miller",1994,16880,0,2,2,2,0.985296268614473
4822,"Olivia","Martinez",1998,15624,0,2,2,2,0.985296268614473
4823,"William","Brown",1991,18212,2,0,2,2,0.9851868388166
4826,"Emily","Davis",1993,17012,2,2,0,2,0.953764941384782
4827,"Emily","Brown",1986,11264,0,2,2,2,0.985296268614473
4828,"Emily","Brown",1984,19490,2,2,2,2,0.999606254813491
4829,"Jane","Johnson",1988,15991,2,0,2,2,0.9851868388166
4830,"Emily","Davis",1997,11582,2,2,2,2,0.999606254813491
4831,"Emma","Johnson",1972,13856,2,2,2,2,0.999606254813491
4832,"Michael","Garcia",1975,14262,2,2,2,2,0.999606254813491
4833,"James","Jones",1999,12297,0,2,2,2,0.985296268614473
4834,"Emma","Johnson",1984,18344,2,2,2,2,0.999606254813491
4835,"William","Brown",1994,11815,2,2,0,2,0.953764941384782
4837,"Emily","Smith",1991,15464,2,2,2,2,0.999606254813491
4838,"Sarah","Johnson",1974,16459,2,2,2,2,0.999606254813491
4839,"David","Williams",1996,13063,2,0,2,2,0.9851868388166
4840,"Michael","Brown",1990,12873,2,2,2,2,0.999606254813491
4841,"Emma","Davis",1990,18082,2,2,2,2,0.999606254813491
4842,"James","Rodriguez",1989,14171,0,2,2,2,0.985296268614473
4843,"Emma","Smith",1996,19530,2,2,2,2,0.999606254813491
4844,"Emma","Davis",1989,17460,2,2,2,2,0.999606254813491
4845,"Sarah","Smith",1971,15365,2,2,2,2,0.999606254813491
4846,"Emily","Johnson",1978,16213,2,2,2,2,0.999606254813491
4847,"John","Williams",1999,14137,2,0,2,2,0.9851868388166
4848,"Michael","Miller",1995,10603,0,2,2,2,0.985296268614473
4849,"Michael","Williams",1982,15878,2,2,2,2,0.999606254813491
4850,"Michael","Jones",1995,16780,2,2,2,2,0.999606254813491
4851,"Jane","Williams",1987,11997,0,2,2,2,0.985296268614473
4853,"Emily","Garcia",1997,13369,2,2,2,2,0.999606254813491
4854,"Olivia","Miller",1973,17769,2,0,2,2,0.9851868388166
4855,"Jane","Rodriguez",1986,16799,0,2,2,2,0.985296268614473
4856,"Jane","Martinez",2000,14034,2,2,2,2,0.999606254813491
4857,"Emma","Brown",1984,13962,2,0,2,2,0.9851868388166
4858,"Olivia","Williams",1975,16838,2,2,2,2,0.999606254813491
4859,"David","Davis",1984,19816,2,2,0,2,0.953764941384782
4860,"Olivia","Jones",1981,17987,2,2,2,2,0.999606254813491
4861,"John","Martinez",1995,18767,2,0,2,2,0.9851868388166
4863,"David","Brown",1973,19241,2,2,0,2,0.953764941384782
4864,"David","Garcia",1977,11134,2,2,2,2,0.999606254813491
4865,"Emily","Brown",1980,12327,2,0,2,2,0.9851868388166
4866,"Sarah","Davis",1977,10930,2,2,0,2,0.953764941384782
4867,"William","Smith",1983,17240,2,2,2,2,0.999606254813491
4868,"Olivia","Jones",1988,12495,2,0,2,2,0.9851868388166
4869,"Michael","Miller",1977,17131,2,2,2,2,0.999606254813491
4870,"Michael","Garcia",1974,13425,2,0,2,2,0.9851868388166
4871,"James","Brown",1996,18954,2,2,0,2,0.953764941384782
4872,"Sarah","Rodriguez",2000,19072,0,2,2,2,0.985296268614473
4873,"James","Davis",1971,17122,2,2,2,2,0.999606254813491
4874,"Sarah","Rodriguez",1975,11919,2,0,2,2,0.9851868388166
4875,"Emily","Smith",1974,18157,2,2,2,2,0.999606254813491
4876,"Michael","Martinez",1998,12382,2,2,2,2,0.999606254813491
4877,"William","Jones",1995,17162,0,2,2,2,0.985296268614473
4878,"Emily","Garcia",1976,18599,2,2,2,2,0.999606254813491
4879,"Sarah","Davis",1995,14261,2,0,2,2,0.9851868388166
4880,"William","Williams",1988,14790,2,2,2,2,0.999606254813491
4881,"William","Smith",1975,19506,2,2,0,2,0.953764941384782
4882,"Jane","Johnson",1988,15944,2,0,2,2,0.9851868388166
4883,"Emily","Jones",1980,12819,2,2,2,2,0.999606254813491
4884,"Olivia","Martinez",1989,16695,2,2,2,2,0.999606254813491
4885,"Emily","Jones",1981,13043,2,2,2,2,0.999606254813491
4886,"Emma","Garcia",1970,12220,2,0,2,2,0.9851868388166
4887,"Emily","Martinez",1977,19761,0,2,2,2,0.985296268614473
4888,"Michael","Johnson",1986,13958,2,0,2,2,0.9851868388166
4889,"John","Rodriguez",1998,17898,2,2,2,2,0.999606254813491
4890,"David","Jones",2000,11372,2,2,2,2,0.999606254813491
4891,"Jane","Davis",1996,12741,2,2,2,2,0.999606254813491
4892,"Sarah","Brown",1991,16350,0,2,2,2,0.985296268614473
4893,"William","Garcia",1985,15778,2,2,2,2,0.999606254813491
4894,"Emily","Smith",1987,11321,2,2,2,2,0.999606254813491
4895,"Olivia","Miller",1985,11625,0,2,2,2,0.985296268614473
4896,"David","Smith",1994,17533,2,2,2,2,0.999606254813491
4897,"William","Garcia",1992,16287,2,2,0,2,0.953764941384782
4898,"John","Rodriguez",1989,15401,2,0,2,2,0.9851868388166
4899,"Emma","Johnson",1994,10447,2,2,2,2,0.999606254813491
4900,"Olivia","Miller",1983,16327,2,2,2,2,0.999606254813491
4902,"James","Johnson",1976,18272,2,0,2,2,0.9851868388166
4903,"William","Jones",1984,11512,2,2,2,2,0.999606254813491
4904,"David","Davis",1983,14676,0,2,2,2,0.985296268614473
4905,"Sarah","Brown",1970,18268,2,2,0,2,0.953764941384782
4906,"Olivia","Miller",1982,17989,0,2,2,2,0.985296268614473
4907,"Emily","Martinez",1989,12252,2,2,2,2,0.999606254813491
4908,"Sarah","Brown",1982,10021,2,2,2,2,0.999606254813491
4909,"David","Miller",1976,10146,2,2,2,2,0.999606254813491
4910,"James","Jones",1979,19570,2,0,2,2,0.9851868388166
4911,"Michael","Rodriguez",1980,15902,2,2,0,2,0.953764941384782
4912,"William","Martinez",1984,16048,2,2,0,2,0.953764941384782
4913,"Emily","Jones",1986,19453,2,2,2,2,0.999606254813491
4914,"Sarah","Jones",1973,17069,2,0,2,2,0.9851868388166
4916,"James","Brown",1982,10610,2,2,2,2,0.999606254813491
4917,"David","Smith",1998,14964,2,2,2,2,0.999606254813491
4918,"Jane","Brown",1983,17726,2,2,2,2,0.999606254813491
4920,"Michael","Jones",1975,12895,2,2,2,2,0.999606254813491
4921,"Sarah","Miller",1973,18049,2,0,2,2,0.9851868388166
4922,"John","Rodriguez",1975,14310,2,2,2,2,0.999606254813491
4923,"Sarah","Rodriguez",1974,11960,2,2,2,2,0.999606254813491
4924,"Michael","Johnson",1991,18357,2,2,2,2,0.999606254813491
4926,"William","Miller",1986,13213,2,2,2,2,0.999606254813491
4927,"Sarah","Smith",1992,11720,2,2,2,2,0.999606254813491
4928,"Olivia","Smith",1997,15120,0,2,2,2,0.985296268614473
4929,"Emily","Davis",1980,14379,2,2,2,2,0.999606254813491
4930,"David","Garcia",1988,16217,2,2,0,2,0.953764941384782
4931,"Emma","Martinez",1985,13813,2,2,2,2,0.999606254813491
4932,"Emma","Brown",1975,18124,2,2,2,2,0.999606254813491
4933,"Michael","Miller",1989,11881,2,0,2,2,0.9851868388166
4934,"Olivia","Williams",1978,19698,2,2,2,2,0.999606254813491
4935,"Jane","Garcia",1983,17831,2,0,2,2,0.9851868388166
4937,"Jane","Miller",1979,16408,0,2,2,2,0.985296268614473
